"CODE","NAME","DATE","mean","median","sd","min","max"
314200,"Mirabela","2016-10-31",0.3791,0.392,0.1017,0.108,0.76
314210,"Miradouro","2016-10-31",0.5187,0.504,0.0807,0.368,0.956
314220,"Miraí","2016-10-31",0.5004,0.504,0.0739,0.312,0.756
314225,"Miravânia","2016-10-31",0.2878,0.296,0.0835,0.1,0.528
314230,"Moeda","2016-10-31",0.5466,0.548,0.0974,0.196,0.888
314240,"Moema","2016-10-31",0.4516,0.452,0.0708,0.212,0.74
314250,"Monjolos","2016-10-31",0.3178,0.32,0.0783,0.108,0.636
314260,"Monsenhor Paulo","2016-10-31",0.5451,0.54,0.0709,0.288,0.82
314270,"Montalvânia","2016-10-31",0.2844,0.288,0.0811,0.056,0.528
314280,"Monte Alegre de Minas","2016-10-31",0.4797,0.48,0.1129,0.08,0.952
314290,"Monte Azul","2016-10-31",0.2381,0.224,0.0946,0.064,0.504
314300,"Monte Belo","2016-10-31",0.5441,0.532,0.0852,0.236,0.852
314310,"Monte Carmelo","2016-10-31",0.4766,0.472,0.1093,0.08,0.968
314315,"Monte Formoso","2016-10-31",0.4648,0.46,0.0936,0.192,0.816
314320,"Monte Santo de Minas","2016-10-31",0.6245,0.62,0.0899,0.252,0.908
314330,"Montes Claros","2016-10-31",0.3752,0.376,0.1067,0.084,0.9
314340,"Monte Sião","2016-10-31",0.6246,0.612,0.0833,0.36,0.92
314345,"Montezuma","2016-10-31",0.3506,0.34,0.114,0.068,0.908
314350,"Morada Nova de Minas","2016-10-31",0.3118,0.32,0.1367,0,0.876
314360,"Morro da Garça","2016-10-31",0.3711,0.364,0.1114,0.108,0.86
314370,"Morro do Pilar","2016-10-31",0.5043,0.488,0.1387,0.172,0.832
314380,"Munhoz","2016-10-31",0.6048,0.584,0.0843,0.428,0.888
314390,"Muriaé","2016-10-31",0.5248,0.516,0.0802,0.2,0.868
314400,"Mutum","2016-10-31",0.4609,0.452,0.0674,0.268,0.788
314410,"Muzambinho","2016-10-31",0.6106,0.596,0.0873,0.364,0.916
314420,"Nacip Raydan","2016-10-31",0.3921,0.394,0.0946,0.176,0.608
314430,"Nanuque","2016-10-31",0.195,0.18,0.0837,0.048,0.588
314435,"Naque","2016-10-31",0.4076,0.392,0.1049,0.224,0.716
314437,"Natalândia","2016-10-31",0.3417,0.328,0.12,0.08,0.8
314440,"Natércia","2016-10-31",0.6409,0.612,0.1101,0.424,0.976
314450,"Nazareno","2016-10-31",0.4628,0.464,0.0827,0.04,0.848
314460,"Nepomuceno","2016-10-31",0.5372,0.536,0.0701,0.204,0.788
314465,"Ninheira","2016-10-31",0.3321,0.316,0.1211,0.048,0.788
314467,"Nova Belém","2016-10-31",0.3482,0.352,0.0522,0.216,0.484
314470,"Nova Era","2016-10-31",0.6404,0.64,0.1196,0.376,0.936
314480,"Nova Lima","2016-10-31",0.5271,0.528,0.1902,0.084,0.96
314490,"Nova Módica","2016-10-31",0.214,0.204,0.0651,0.088,0.472
314500,"Nova Ponte","2016-10-31",0.4719,0.472,0.161,0,0.972
314505,"Nova Porteirinha","2016-10-31",0.3235,0.32,0.1254,0.064,0.632
314510,"Nova Resende","2016-10-31",0.5664,0.564,0.0721,0.284,0.84
314520,"Nova Serrana","2016-10-31",0.458,0.46,0.0886,0.108,0.804
314530,"Novo Cruzeiro","2016-10-31",0.508,0.5,0.1092,0.208,0.952
314535,"Novo Oriente de Minas","2016-10-31",0.5304,0.524,0.0971,0.248,0.832
314537,"Novorizonte","2016-10-31",0.4302,0.42,0.0984,0.172,0.736
314540,"Olaria","2016-10-31",0.6403,0.62,0.0964,0.404,0.912
314545,"Olhos-d'Água","2016-10-31",0.4023,0.384,0.1136,0.096,0.928
314550,"Olímpio Noronha","2016-10-31",0.6291,0.604,0.1314,0.36,0.964
314560,"Oliveira","2016-10-31",0.5148,0.496,0.0915,0.244,0.948
314570,"Oliveira Fortes","2016-10-31",0.5626,0.54,0.078,0.444,0.852
314580,"Onça de Pitangui","2016-10-31",0.4939,0.48,0.0698,0.316,0.72
314585,"Oratórios","2016-10-31",0.3927,0.388,0.0582,0.256,0.568
314587,"Orizânia","2016-10-31",0.5505,0.54,0.0656,0.412,0.784
314590,"Ouro Branco","2016-10-31",0.5539,0.532,0.1512,0.156,1
314600,"Ouro Fino","2016-10-31",0.6005,0.584,0.0821,0.34,0.908
314610,"Ouro Preto","2016-10-31",0.5735,0.56,0.1681,0.048,1
314620,"Ouro Verde de Minas","2016-10-31",0.3486,0.346,0.0665,0.192,0.548
314625,"Padre Carvalho","2016-10-31",0.3997,0.384,0.1079,0.092,0.856
314630,"Padre Paraíso","2016-10-31",0.5114,0.5,0.0972,0.268,0.892
314640,"Paineiras","2016-10-31",0.3476,0.36,0.1062,0,0.676
314650,"Pains","2016-10-31",0.5431,0.54,0.0875,0.18,0.872
314655,"Pai Pedro","2016-10-31",0.2229,0.212,0.0883,0.04,0.516
314660,"Paiva","2016-10-31",0.5176,0.51,0.0569,0.408,0.7
314670,"Palma","2016-10-31",0.5683,0.548,0.0869,0.328,0.896
314675,"Palmópolis","2016-10-31",0.5078,0.508,0.0595,0.34,0.776
314690,"Papagaios","2016-10-31",0.4676,0.452,0.1071,0.192,0.876
314700,"Paracatu","2016-10-31",0.3311,0.328,0.1168,0.028,0.852
314710,"Pará de Minas","2016-10-31",0.5174,0.508,0.0863,0.2,0.924
314720,"Paraguaçu","2016-10-31",0.5071,0.52,0.0919,0.088,0.772
314730,"Paraisópolis","2016-10-31",0.5722,0.544,0.1012,0.276,0.932
314740,"Paraopeba","2016-10-31",0.4518,0.44,0.1007,0.056,0.872
314750,"Passabém","2016-10-31",0.4996,0.484,0.0676,0.376,0.732
314760,"Passa Quatro","2016-10-31",0.7241,0.716,0.1399,0.432,0.98
314770,"Passa Tempo","2016-10-31",0.4805,0.474,0.064,0.336,0.836
314780,"Passa-Vinte","2016-10-31",0.7145,0.712,0.1087,0.484,0.932
314790,"Passos","2016-10-31",0.519,0.524,0.1034,0.076,0.92
314795,"Patis","2016-10-31",0.2935,0.308,0.1055,0.1,0.508
314800,"Patos de Minas","2016-10-31",0.3975,0.4,0.0954,0.044,0.86
314810,"Patrocínio","2016-10-31",0.4714,0.48,0.1021,0.092,0.904
314820,"Patrocínio do Muriaé","2016-10-31",0.4962,0.494,0.0603,0.384,0.752
314830,"Paula Cândido","2016-10-31",0.4608,0.452,0.0803,0.212,0.876
314840,"Paulistas","2016-10-31",0.5711,0.564,0.1036,0.316,0.924
314850,"Pavão","2016-10-31",0.3858,0.38,0.0948,0.124,0.752
314860,"Peçanha","2016-10-31",0.5286,0.504,0.1365,0.2,0.932
314870,"Pedra Azul","2016-10-31",0.6299,0.636,0.1214,0.192,0.916
314875,"Pedra Bonita","2016-10-31",0.551,0.54,0.0662,0.356,0.768
314880,"Pedra do Anta","2016-10-31",0.4677,0.464,0.0606,0.324,0.756
314890,"Pedra do Indaiá","2016-10-31",0.5391,0.532,0.0614,0.408,0.808
314900,"Pedra Dourada","2016-10-31",0.6146,0.592,0.0938,0.464,0.904
314910,"Pedralva","2016-10-31",0.621,0.592,0.1043,0.424,0.976
314915,"Pedras de Maria da Cruz","2016-10-31",0.3025,0.296,0.0907,0.056,0.712
314920,"Pedrinópolis","2016-10-31",0.45,0.472,0.1565,0,0.816
314930,"Pedro Leopoldo","2016-10-31",0.4991,0.492,0.1153,0.096,0.884
314940,"Pedro Teixeira","2016-10-31",0.5984,0.584,0.0679,0.476,0.824
314950,"Pequeri","2016-10-31",0.5391,0.508,0.1009,0.388,0.884
314960,"Pequi","2016-10-31",0.4689,0.456,0.0711,0.308,0.72
314970,"Perdigão","2016-10-31",0.4432,0.448,0.0835,0.108,0.804
314980,"Perdizes","2016-10-31",0.4546,0.46,0.1083,0.06,0.904
314990,"Perdões","2016-10-31",0.4986,0.494,0.06,0.212,0.8
314995,"Periquito","2016-10-31",0.4461,0.436,0.1154,0.192,0.78
315000,"Pescador","2016-10-31",0.1939,0.192,0.0502,0.088,0.376
315010,"Piau","2016-10-31",0.537,0.528,0.0694,0.38,0.82
315015,"Piedade de Caratinga","2016-10-31",0.5025,0.5,0.0468,0.372,0.652
315020,"Piedade de Ponte Nova","2016-10-31",0.4574,0.452,0.068,0.304,0.672
315030,"Piedade do Rio Grande","2016-10-31",0.4919,0.484,0.0927,0.244,0.86
315040,"Piedade dos Gerais","2016-10-31",0.4457,0.44,0.0538,0.256,0.772
315050,"Pimenta","2016-10-31",0.4732,0.488,0.1131,0,0.864
315053,"Pingo-d'Água","2016-10-31",0.5429,0.512,0.1108,0.312,0.8
315057,"Pintópolis","2016-10-31",0.3859,0.388,0.0798,0.128,0.62
315060,"Piracema","2016-10-31",0.4722,0.464,0.0582,0.312,0.788
315070,"Pirajuba","2016-10-31",0.4241,0.424,0.1183,0.124,0.832
315080,"Piranga","2016-10-31",0.6135,0.596,0.1099,0.384,0.932
315090,"Piranguçu","2016-10-31",0.6652,0.636,0.1473,0.388,0.96
315100,"Piranguinho","2016-10-31",0.5471,0.536,0.0783,0.38,0.888
315110,"Pirapetinga","2016-10-31",0.522,0.512,0.0542,0.392,0.74
315120,"Pirapora","2016-10-31",0.3164,0.308,0.0993,0.1,0.74
315130,"Piraúba","2016-10-31",0.4343,0.438,0.0706,0.26,0.648
315140,"Pitangui","2016-10-31",0.4475,0.448,0.0872,0.2,0.792
315150,"Piumhi","2016-10-31",0.4882,0.488,0.0752,0.176,0.8
315160,"Planura","2016-10-31",0.4266,0.424,0.1299,0.012,0.832
315170,"Poço Fundo","2016-10-31",0.5618,0.564,0.0851,0.236,0.92
315180,"Poços de Caldas","2016-10-31",0.6241,0.608,0.1388,0.14,1
315190,"Pocrane","2016-10-31",0.4185,0.416,0.0695,0.184,0.808
315200,"Pompéu","2016-10-31",0.3829,0.388,0.1228,0,0.876
315210,"Ponte Nova","2016-10-31",0.4543,0.448,0.0877,0.212,0.812
315213,"Ponto Chique","2016-10-31",0.3406,0.336,0.0866,0.124,0.708
315217,"Ponto dos Volantes","2016-10-31",0.4468,0.444,0.1119,0.12,0.892
315220,"Porteirinha","2016-10-31",0.2642,0.264,0.0954,0.04,0.672
315230,"Porto Firme","2016-10-31",0.5191,0.512,0.0849,0.308,0.788
315240,"Poté","2016-10-31",0.4341,0.438,0.1057,0.148,0.904
315250,"Pouso Alegre","2016-10-31",0.5283,0.524,0.0824,0.152,0.904
315260,"Pouso Alto","2016-10-31",0.6072,0.58,0.1089,0.38,0.972
315270,"Prados","2016-10-31",0.4738,0.464,0.0828,0.248,0.936
315280,"Prata","2016-10-31",0.5198,0.508,0.1007,0.148,0.956
315290,"Pratápolis","2016-10-31",0.5442,0.548,0.0942,0.216,0.908
315300,"Pratinha","2016-10-31",0.4707,0.464,0.0902,0.208,0.84
315310,"Presidente Bernardes","2016-10-31",0.5107,0.496,0.0985,0.296,0.828
315320,"Presidente Juscelino","2016-10-31",0.3495,0.352,0.0643,0.148,0.592
315330,"Presidente Kubitschek","2016-10-31",0.365,0.352,0.1153,0.156,0.768
315340,"Presidente Olegário","2016-10-31",0.3649,0.364,0.1018,0.06,0.86
315350,"Alto Jequitibá","2016-10-31",0.6418,0.634,0.0818,0.404,0.908
315360,"Prudente de Morais","2016-10-31",0.4872,0.484,0.1037,0.276,0.836
315370,"Quartel Geral","2016-10-31",0.4133,0.408,0.0845,0.18,0.824
315380,"Queluzito","2016-10-31",0.4489,0.424,0.109,0.216,0.908
315390,"Raposos","2016-10-31",0.5929,0.58,0.1044,0.396,0.952
315400,"Raul Soares","2016-10-31",0.4793,0.474,0.0625,0.276,0.808
315410,"Recreio","2016-10-31",0.5516,0.544,0.0745,0.328,0.88
315415,"Reduto","2016-10-31",0.5237,0.516,0.0606,0.384,0.708
315420,"Resende Costa","2016-10-31",0.4846,0.476,0.0775,0.276,0.876
315430,"Resplendor","2016-10-31",0.2412,0.228,0.1093,0.048,0.768
315440,"Ressaquinha","2016-10-31",0.5094,0.5,0.0779,0.268,0.844
315445,"Riachinho","2016-10-31",0.403,0.404,0.0962,0.1,0.824
315450,"Riacho dos Machados","2016-10-31",0.3182,0.312,0.0918,0.092,0.916
315460,"Ribeirão das Neves","2016-10-31",0.4801,0.504,0.1411,0.136,0.812
315470,"Ribeirão Vermelho","2016-10-31",0.4816,0.482,0.0445,0.348,0.624
315480,"Rio Acima","2016-10-31",0.6103,0.592,0.1581,0.136,0.96
315490,"Rio Casca","2016-10-31",0.5133,0.5,0.093,0.236,0.856
315500,"Rio Doce","2016-10-31",0.4804,0.48,0.0643,0.308,0.756
315510,"Rio do Prado","2016-10-31",0.4862,0.488,0.0928,0.184,0.776
315520,"Rio Espera","2016-10-31",0.5499,0.536,0.0708,0.376,0.88
315530,"Rio Manso","2016-10-31",0.5479,0.524,0.0999,0.364,0.936
315540,"Rio Novo","2016-10-31",0.4702,0.46,0.0644,0.324,0.844
315550,"Rio Paranaíba","2016-10-31",0.4374,0.444,0.1016,0.104,0.92
315560,"Rio Pardo de Minas","2016-10-31",0.3932,0.384,0.0883,0.116,0.864
315570,"Rio Piracicaba","2016-10-31",0.5932,0.568,0.105,0.26,0.944
315580,"Rio Pomba","2016-10-31",0.4838,0.472,0.0815,0.3,0.824
315590,"Rio Preto","2016-10-31",0.6373,0.616,0.1038,0.448,0.928
315600,"Rio Vermelho","2016-10-31",0.5537,0.544,0.1045,0.228,0.9
315610,"Ritápolis","2016-10-31",0.4857,0.472,0.0817,0.276,0.876
315620,"Rochedo de Minas","2016-10-31",0.4978,0.482,0.0865,0.368,0.836
315630,"Rodeiro","2016-10-31",0.3763,0.36,0.0839,0.184,0.652
315640,"Romaria","2016-10-31",0.5067,0.518,0.1509,0.08,0.94
315645,"Rosário da Limeira","2016-10-31",0.5475,0.536,0.0793,0.388,0.832
315650,"Rubelita","2016-10-31",0.3595,0.356,0.1171,0.088,0.776
315660,"Rubim","2016-10-31",0.4611,0.46,0.1038,0.152,0.828
315670,"Sabará","2016-10-31",0.549,0.544,0.1454,0.112,0.98
315680,"Sabinópolis","2016-10-31",0.6324,0.62,0.115,0.316,0.956
315690,"Sacramento","2016-10-31",0.4655,0.456,0.1122,0,0.932
315700,"Salinas","2016-10-31",0.4329,0.428,0.1075,0.088,0.924
315710,"Salto da Divisa","2016-10-31",0.4848,0.48,0.1162,0,0.916
315720,"Santa Bárbara","2016-10-31",0.6581,0.672,0.1679,0.008,0.98
315725,"Santa Bárbara do Leste","2016-10-31",0.5097,0.496,0.0679,0.348,0.74
315727,"Santa Bárbara do Monte Verde","2016-10-31",0.6214,0.6,0.1042,0.352,0.948
315730,"Santa Bárbara do Tugúrio","2016-10-31",0.5499,0.54,0.0668,0.384,0.772
315733,"Santa Cruz de Minas","2016-10-31",0.409,0.408,0.0505,0.348,0.476
315737,"Santa Cruz de Salinas","2016-10-31",0.4839,0.46,0.118,0.176,0.888
315740,"Santa Cruz do Escalvado","2016-10-31",0.4566,0.456,0.0748,0.244,0.704
315750,"Santa Efigênia de Minas","2016-10-31",0.4709,0.466,0.0514,0.364,0.64
315760,"Santa Fé de Minas","2016-10-31",0.3657,0.368,0.0828,0.068,0.736
315765,"Santa Helena de Minas","2016-10-31",0.474,0.464,0.1234,0.2,0.844
315770,"Santa Juliana","2016-10-31",0.4429,0.456,0.1217,0.088,0.868
315780,"Santa Luzia","2016-10-31",0.4842,0.492,0.1309,0.112,0.892
315790,"Santa Margarida","2016-10-31",0.5345,0.528,0.0596,0.404,0.768
315800,"Santa Maria de Itabira","2016-10-31",0.6085,0.596,0.1201,0.344,0.94
315810,"Santa Maria do Salto","2016-10-31",0.4599,0.436,0.128,0,0.896
315820,"Santa Maria do Suaçuí","2016-10-31",0.3114,0.304,0.0972,0.104,0.596
315830,"Santana da Vargem","2016-10-31",0.5457,0.546,0.0635,0.328,0.732
315840,"Santana de Cataguases","2016-10-31",0.5171,0.512,0.0539,0.384,0.76
315850,"Santana de Pirapama","2016-10-31",0.3696,0.376,0.086,0.116,0.668
315860,"Santana do Deserto","2016-10-31",0.5591,0.524,0.1146,0.368,0.924
315870,"Santana do Garambéu","2016-10-31",0.4873,0.468,0.09,0.24,0.9
315880,"Santana do Jacaré","2016-10-31",0.5267,0.52,0.0571,0.392,0.824
315890,"Santana do Manhuaçu","2016-10-31",0.4948,0.492,0.046,0.372,0.64
315895,"Santana do Paraíso","2016-10-31",0.512,0.496,0.1261,0.144,0.804
315900,"Santana do Riacho","2016-10-31",0.3941,0.392,0.1141,0.172,0.812
315910,"Santana dos Montes","2016-10-31",0.5514,0.54,0.0827,0.356,0.868
315920,"Santa Rita de Caldas","2016-10-31",0.5597,0.548,0.095,0.288,0.944
315930,"Santa Rita de Jacutinga","2016-10-31",0.6582,0.644,0.1097,0.44,0.948
315935,"Santa Rita de Minas","2016-10-31",0.4681,0.46,0.0626,0.336,0.66
315940,"Santa Rita de Ibitipoca","2016-10-31",0.5357,0.52,0.0975,0.308,0.9
315950,"Santa Rita do Itueto","2016-10-31",0.4046,0.396,0.0929,0.148,0.808
315960,"Santa Rita do Sapucaí","2016-10-31",0.5906,0.568,0.108,0.252,0.984
315970,"Santa Rosa da Serra","2016-10-31",0.5316,0.516,0.0861,0.32,0.836
315980,"Santa Vitória","2016-10-31",0.3824,0.388,0.1084,0,0.88
315990,"Santo Antônio do Amparo","2016-10-31",0.5734,0.552,0.1034,0.348,0.948
316000,"Santo Antônio do Aventureiro","2016-10-31",0.5763,0.552,0.0798,0.432,0.864
316010,"Santo Antônio do Grama","2016-10-31",0.4427,0.44,0.0524,0.292,0.56
316020,"Santo Antônio do Itambé","2016-10-31",0.5546,0.532,0.1316,0.236,0.94
316030,"Santo Antônio do Jacinto","2016-10-31",0.4389,0.448,0.0781,0.156,0.652
316040,"Santo Antônio do Monte","2016-10-31",0.5025,0.496,0.0759,0.2,0.916
316045,"Santo Antônio do Retiro","2016-10-31",0.3457,0.352,0.0721,0.068,0.624
316050,"Santo Antônio do Rio Abaixo","2016-10-31",0.4744,0.468,0.0613,0.352,0.668
316060,"Santo Hipólito","2016-10-31",0.2997,0.296,0.0858,0.108,0.668
316070,"Santos Dumont","2016-10-31",0.5659,0.54,0.0984,0.292,0.924
316080,"São Bento Abade","2016-10-31",0.5511,0.52,0.1327,0.28,0.912
316090,"São Brás do Suaçuí","2016-10-31",0.4678,0.46,0.0925,0.136,0.816
316095,"São Domingos das Dores","2016-10-31",0.4312,0.436,0.0511,0.296,0.556
316100,"São Domingos do Prata","2016-10-31",0.558,0.54,0.0903,0.348,0.912
316105,"São Félix de Minas","2016-10-31",0.3061,0.3,0.0695,0.148,0.484
316110,"São Francisco","2016-10-31",0.3421,0.344,0.0963,0.052,0.776
316120,"São Francisco de Paula","2016-10-31",0.5618,0.548,0.0839,0.344,0.948
316130,"São Francisco de Sales","2016-10-31",0.3754,0.392,0.1088,0,0.816
316140,"São Francisco do Glória","2016-10-31",0.5052,0.504,0.0494,0.384,0.772
316150,"São Geraldo","2016-10-31",0.4344,0.436,0.0585,0.276,0.68
316160,"São Geraldo da Piedade","2016-10-31",0.4537,0.452,0.0573,0.3,0.66
316165,"São Geraldo do Baixio","2016-10-31",0.297,0.288,0.0782,0.096,0.54
316170,"São Gonçalo do Abaeté","2016-10-31",0.3428,0.344,0.1167,0,0.876
316180,"São Gonçalo do Pará","2016-10-31",0.4623,0.456,0.0636,0.284,0.68
316190,"São Gonçalo do Rio Abaixo","2016-10-31",0.6374,0.62,0.1356,0.056,0.948
316200,"São Gonçalo do Sapucaí","2016-10-31",0.5547,0.54,0.1096,0.264,0.956
316210,"São Gotardo","2016-10-31",0.473,0.472,0.0864,0.156,0.872
316220,"São João Batista do Glória","2016-10-31",0.4471,0.444,0.09,0.232,0.796
316225,"São João da Lagoa","2016-10-31",0.4085,0.404,0.0933,0.108,0.9
316230,"São João da Mata","2016-10-31",0.5559,0.556,0.092,0.236,0.868
316240,"São João da Ponte","2016-10-31",0.2284,0.216,0.0966,0.048,0.676
316245,"São João das Missões","2016-10-31",0.2664,0.264,0.0681,0.1,0.544
316250,"São João del Rei","2016-10-31",0.4465,0.444,0.0935,0.04,0.96
316255,"São João do Manhuaçu","2016-10-31",0.5829,0.574,0.0724,0.416,0.756
316257,"São João do Manteninha","2016-10-31",0.1847,0.18,0.0575,0.056,0.456
316260,"São João do Oriente","2016-10-31",0.3684,0.368,0.0651,0.16,0.516
316265,"São João do Pacuí","2016-10-31",0.3938,0.396,0.0737,0.144,0.596
316270,"São João do Paraíso","2016-10-31",0.3323,0.332,0.0977,0.06,0.86
316280,"São João Evangelista","2016-10-31",0.5271,0.508,0.1146,0.3,0.944
316290,"São João Nepomuceno","2016-10-31",0.524,0.508,0.1013,0.24,0.944
316292,"São Joaquim de Bicas","2016-10-31",0.516,0.504,0.0996,0.296,0.768
316294,"São José da Barra","2016-10-31",0.4049,0.436,0.1453,0,0.824
316295,"São José da Lapa","2016-10-31",0.5164,0.512,0.122,0.192,0.812
316300,"São José da Safira","2016-10-31",0.3273,0.308,0.0979,0.1,0.596
316310,"São José da Varginha","2016-10-31",0.4611,0.46,0.0614,0.252,0.72
316320,"São José do Alegre","2016-10-31",0.553,0.544,0.086,0.388,0.984
316330,"São José do Divino","2016-10-31",0.2098,0.2,0.071,0.076,0.472
316340,"São José do Goiabal","2016-10-31",0.5338,0.506,0.1181,0.18,0.892
316350,"São José do Jacuri","2016-10-31",0.5069,0.5,0.0755,0.32,0.756
316360,"São José do Mantimento","2016-10-31",0.4819,0.48,0.0554,0.364,0.684
316370,"São Lourenço","2016-10-31",0.5633,0.55,0.0975,0.3,0.856
316380,"São Miguel do Anta","2016-10-31",0.4763,0.472,0.0556,0.336,0.752
316390,"São Pedro da União","2016-10-31",0.5546,0.548,0.0741,0.348,0.9
316400,"São Pedro dos Ferros","2016-10-31",0.5085,0.496,0.0918,0.18,0.856
316410,"São Pedro do Suaçuí","2016-10-31",0.4619,0.46,0.0751,0.212,0.744
316420,"São Romão","2016-10-31",0.3946,0.4,0.0807,0.1,0.704
316430,"São Roque de Minas","2016-10-31",0.4295,0.424,0.0816,0.064,0.92
316440,"São Sebastião da Bela Vista","2016-10-31",0.5488,0.528,0.106,0.272,0.928
316443,"São Sebastião da Vargem Alegre","2016-10-31",0.5514,0.544,0.0716,0.36,0.796
316447,"São Sebastião do Anta","2016-10-31",0.4207,0.43,0.0663,0.248,0.584
316450,"São Sebastião do Maranhão","2016-10-31",0.477,0.476,0.0772,0.2,0.78
316460,"São Sebastião do Oeste","2016-10-31",0.5346,0.528,0.078,0.208,0.916
316470,"São Sebastião do Paraíso","2016-10-31",0.5976,0.592,0.0914,0.208,0.908
316480,"São Sebastião do Rio Preto","2016-10-31",0.4784,0.472,0.065,0.268,0.816
316490,"São Sebastião do Rio Verde","2016-10-31",0.5772,0.536,0.1142,0.408,0.944
316500,"São Tiago","2016-10-31",0.4717,0.464,0.0627,0.312,0.86
316510,"São Tomás de Aquino","2016-10-31",0.6114,0.608,0.0861,0.344,0.88
316520,"São Thomé das Letras","2016-10-31",0.5624,0.548,0.1152,0.128,0.94
316530,"São Vicente de Minas","2016-10-31",0.5409,0.52,0.1129,0.252,0.992
316540,"Sapucaí-Mirim","2016-10-31",0.7765,0.796,0.117,0.46,0.96
316550,"Sardoá","2016-10-31",0.5056,0.484,0.0851,0.36,0.916
316553,"Sarzedo","2016-10-31",0.5501,0.568,0.1294,0.188,0.852
316555,"Setubinha","2016-10-31",0.5395,0.528,0.1116,0.24,0.936
316556,"Sem-Peixe","2016-10-31",0.5092,0.488,0.0753,0.38,0.796
316557,"Senador Amaral","2016-10-31",0.575,0.556,0.0824,0.428,0.92
316560,"Senador Cortes","2016-10-31",0.5343,0.528,0.0643,0.412,0.812
316570,"Senador Firmino","2016-10-31",0.4703,0.46,0.0882,0.288,0.876
316580,"Senador José Bento","2016-10-31",0.6139,0.594,0.0934,0.44,0.896
316590,"Senador Modestino Gonçalves","2016-10-31",0.47,0.452,0.111,0.168,0.892
316600,"Senhora de Oliveira","2016-10-31",0.5716,0.556,0.0842,0.392,0.896
316610,"Senhora do Porto","2016-10-31",0.617,0.612,0.0913,0.4,0.868
316620,"Senhora dos Remédios","2016-10-31",0.5101,0.5,0.0623,0.384,0.844
316630,"Sericita","2016-10-31",0.5565,0.548,0.063,0.396,0.768
316640,"Seritinga","2016-10-31",0.5413,0.532,0.0784,0.376,0.804
316650,"Serra Azul de Minas","2016-10-31",0.5635,0.556,0.1038,0.264,0.876
316660,"Serra da Saudade","2016-10-31",0.4185,0.42,0.0586,0.24,0.632
316670,"Serra dos Aimorés","2016-10-31",0.2114,0.2,0.0806,0.052,0.572
316680,"Serra do Salitre","2016-10-31",0.4383,0.444,0.0936,0.104,0.816
316690,"Serrania","2016-10-31",0.5189,0.516,0.1001,0.204,0.788
316695,"Serranópolis de Minas","2016-10-31",0.2925,0.296,0.0761,0.092,0.572
316700,"Serranos","2016-10-31",0.5802,0.556,0.1117,0.332,0.944
316710,"Serro","2016-10-31",0.4575,0.456,0.128,0.156,0.916
316720,"Sete Lagoas","2016-10-31",0.455,0.452,0.093,0.14,0.832
316730,"Silveirânia","2016-10-31",0.529,0.512,0.0884,0.352,0.824
316740,"Silvianópolis","2016-10-31",0.5591,0.548,0.0763,0.364,0.884
316750,"Simão Pereira","2016-10-31",0.5422,0.524,0.1,0.296,0.856
316760,"Simonésia","2016-10-31",0.5105,0.5,0.071,0.32,0.832
316770,"Sobrália","2016-10-31",0.3463,0.34,0.0598,0.16,0.496
316780,"Soledade de Minas","2016-10-31",0.5716,0.556,0.0754,0.388,0.936
316790,"Tabuleiro","2016-10-31",0.4635,0.456,0.0546,0.324,0.764
316800,"Taiobeiras","2016-10-31",0.4967,0.476,0.122,0.116,0.924
316805,"Taparuba","2016-10-31",0.4412,0.436,0.0602,0.288,0.664
316810,"Tapira","2016-10-31",0.4213,0.416,0.0754,0.064,0.856
316820,"Tapiraí","2016-10-31",0.4983,0.48,0.1072,0.24,0.876
316830,"Taquaraçu de Minas","2016-10-31",0.551,0.532,0.1122,0.216,0.98
316840,"Tarumirim","2016-10-31",0.3018,0.3,0.0755,0.1,0.576
316850,"Teixeiras","2016-10-31",0.4906,0.476,0.0844,0.328,0.784
316860,"Teófilo Otoni","2016-10-31",0.4055,0.404,0.1153,0.112,0.904
316870,"Timóteo","2016-10-31",0.6146,0.596,0.1879,0.196,0.916
316880,"Tiradentes","2016-10-31",0.4901,0.464,0.1125,0.244,0.936
316890,"Tiros","2016-10-31",0.3909,0.392,0.0838,0.12,0.736
316900,"Tocantins","2016-10-31",0.458,0.46,0.086,0.16,0.752
316905,"Tocos do Moji","2016-10-31",0.5626,0.558,0.0488,0.404,0.768
316910,"Toledo","2016-10-31",0.6181,0.596,0.0866,0.424,0.916
316920,"Tombos","2016-10-31",0.5038,0.504,0.0932,0.272,0.78
316930,"Três Corações","2016-10-31",0.522,0.52,0.0968,0.188,0.912
